id,amazonBiomeArea_ha_1000Sites,forestArea_2017_ha_1000Sites,otherArea_2017_ha_1000Sites,forestArea_1985_ha_1000Sites,otherArea_1985_ha_1000Sites,workerPerHa_1000Sites,z_2017_1000Sites,zbar_2017_1000Sites,x_2017_1000Sites,b_1000Sites,theta_1000Sites,theta2006_1000Sites,gamma_1000Sites,gammaSD_1000Sites,d_theta_winsorized,d_theta2006_winsorized,pastureArea_value,pastureArea2006_value,pixelArea_ha_1000Sites,z_1985_1000Sites,zbar_1985_1000Sites,a_1000Sites,k_1000Sites,zeta_1000Sites,zeta_alt_1000Sites,rho_1000Sites,r_1000Sites,C_2017_1000Sites,C0bern_2017_1000Sites,C1bern_2017_1000Sites,C2bern_2017_1000Sites,C3bern_2017_1000Sites,u_1000Sites,u_bern_1000Sites,theta_scenario2_1000Sites,theta_scenario3_1000Sites,theta_scenario4_1000Sites,theta_scenario5_1000Sites,theta2006_scenario2_1000Sites,theta2006_scenario3_1000Sites,theta2006_scenario4_1000Sites,theta2006_scenario5_1000Sites,d_imputation_theta_scenario2_1000Sites,d_imputation_theta_scenario3_1000Sites,d_imputation_theta_scenario4_1000Sites,d_imputation_theta_scenario5_1000Sites,theta_soybean_1000Sites,p_2017_1000Sites,p_2017_alt_1000Sites,pSoybean_2017_1000Sites,pSoybean_2017_alt_1000Sites
11,170781.2654545633,21059.24967525399,147063.2342029335,19955.085880329832,146672.07220106944,0.04301404249354415,2878.7948611886386,23938.044536442627,9188852.608302489,470100.94323275634,1.1840219148632745,0.0046953877548336015,436.3333333333333,187.6683567769215,0,1,4156.599598636632,7756.786397854685,451302.09375,4379.925739541621,24335.011619871453,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.450294485032693,6.475653103100181,9.31625699640019,10.22617401588003,10.087405690049248,18.932453517334732,27.23734575211423,29.897612045206206,0,0,0,0,4312.545454545455,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
12,42583.39343277016,14539.4598676397,27886.85948615754,13746.683648847858,28353.091828543693,0.035773660997190815,69.35565797686968,14608.81552561657,5432046.059834961,245648.56748971823,1.7749079065506441,0.8413776780059495,373.60714285714283,224.4806381932711,0,0,30.98216845563251,16.421122390765266,451302.09375,396.5218198236653,14143.205468671524,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,2.8557122137502904,5.359716899167211,7.710805267917451,8.463918127500861,13.655006321204239,25.62827156938198,36.870345046678644,40.47146451826798,0,0,0,0,2250.5,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
13,117073.6049160529,57202.73196248291,59544.418182423804,62583.85574619798,53389.77332212776,0.035773660997190815,448.1374073956722,57650.86936987858,18550339.115782905,841443.5840451099,1.7749079065506441,0.8413776780059495,324.2911392405063,198.5621022895706,0,0,158.2366626232737,83.86835825788106,451302.09375,1223.0844308212108,63806.94017701919,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,2.8557122137502904,5.3597168991672115,7.710805267917451,8.463918127500861,13.655006321204239,25.62827156938198,36.870345046678644,40.47146451826798,0,0,0,0,2202.214285714286,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
14,111322.97336030053,110401.77929648152,639.4662624562516,110985.84871693654,286.1897120794838,0.02702538385580422,451.9441917206823,110853.7234882022,61889546.31366578,2796891.194828501,0.015003287100319871,0.004695387754833602,560.5846817691478,202.3921498807992,1,1,9961.438792292813,8280.57029239478,451631.96875,220.79784727153492,111206.64656420807,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.342266396465746,6.272901590153915,9.024566695677922,9.905994379886426,11.116944299557177,20.86473347788375,30.017237820892667,32.949015634832115,0,0,0,0,2203.695652173913,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
15,364878.2105726134,362519.6436581742,2347.3263978987234,363443.2470049877,1225.227344057108,0.027276652102753207,265.8495307270932,362785.4931889013,208172019.34000632,9376155.107956847,0.01774971722399858,0.006904042087008673,574.2365220249835,210.30994427949372,0,0,31601.199756516184,25963.467725747367,451631.96875,464.4337772228246,363907.6807822105,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.346555011933084,6.2809506381930165,9.036146531551578,9.918705216090824,11.122463615161704,20.875092354025046,30.032140711889095,32.9653740883106,0,0,0,0,2156.6666666666665,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
16,326445.382083768,322909.2276319824,3574.4274768405303,323244.66981515475,3211.872657987129,0.028066117471430882,217.40782142754324,323126.63545341,187271461.06878856,8434278.972173687,0.02828399709199916,0.01588028627862817,579.9507881584005,216.30382226111755,0,0,25203.19517795158,19772.572249602432,451631.96875,244.34963482227977,323489.01944997703,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.3630045386076097,6.31182377928764,9.080562455651334,9.9674592349093,11.14489479595588,20.91719210700153,30.092707902868817,33.03185686512225,0,0,0,0,2132.717391304348,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
17,298466.49980627745,297877.4503036551,143.362485508198,297673.5092090629,229.62976431700918,0.02702538385580422,129.53473951955493,298006.98504317465,178127835.42393252,8020559.527806606,0.015003287100319871,0.004695387754833602,597.9903320722992,227.30904917592383,1,1,26248.13068911255,21819.08615282813,451631.96875,247.2935984079577,297920.80280747084,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.342266396465746,6.272901590153915,9.024566695677922,9.905994379886426,11.116944299557176,20.86473347788375,30.017237820892667,32.949015634832115,0,0,0,0,2397.6444444444446,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
18,451631.96875,446139.6649422571,1444.3301389739863,450989.2958761491,468.6267309048453,0.027025383855804216,4047.96052454866,450187.62546680577,276789082.4347572,12570592.046414832,0.015003287100319871,0.004695387754833602,620.4090426942455,238.80411179205143,1,1,39672.107123126065,32977.934064567875,451631.96875,174.05115089398078,451163.34702704306,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.342266396465746,6.272901590153915,9.024566695677922,9.905994379886428,11.116944299557177,20.86473347788375,30.017237820892667,32.949015634832115,0,0,0,0,3467.3125,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
19,451631.96875,247849.7253192421,190994.68455452658,253217.66166961752,193537.7433237424,0.02702538385580422,12786.916176438099,260636.6414956802,139142757.48467267,6585544.591561758,0.015003287100319871,0.004695387754833602,561.3996840442338,221.49139685861482,1,1,39614.98687073382,32930.452142034825,451631.96875,4875.930310377909,258093.59197999543,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.342266396465746,6.272901590153915,9.024566695677922,9.905994379886426,11.116944299557177,20.86473347788375,30.017237820892667,32.949015634832115,0,0,0,0,4100.982142857143,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
20,451631.96875,17842.42976398347,431509.47566412017,17680.86815915897,432113.78844560124,0.03141709423628289,2280.0612188211235,20122.490982804593,5448738.194115523,276571.70481430984,0.09160822871115006,0.04747841546695072,305.38095238095235,129.55926018024095,0,0,29789.69987943893,23208.990304291092,451631.96875,1837.3058360140712,19518.17399517304,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.344444067738602,6.276988732221579,9.030446699636892,9.912448682695134,10.960402386656922,20.570929245104423,29.594553699982605,32.48504803756148,0,0,0,0,4160.178571428572,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
21,451631.96875,5411.108699508448,443300.88351007365,7380.1789291226305,443236.303958077,0.03925215834272534,2919.97359611257,8331.082295621018,2029887.6504170205,140660.19909132217,0.22842064697913497,0.02912906580817324,375.1334085381464,159.76948880414068,0,0,17718.58128782496,29688.035766775014,451631.96875,1015.4916462572946,8395.670575379925,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.366952098236893,6.319232719850231,9.091221395105505,9.979159230918983,10.218839287998925,19.17913344280387,27.59223406143752,30.287162227081144,0,0,0,0,4172.90625,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
22,263184.79811927676,8096.099389877636,250058.97052675113,8475.515193849278,251792.60442760028,0.0406379572370921,5276.310409567726,13372.409799445362,2849826.985236928,211853.8694745945,0.13459760170324975,0.004695387754833602,352,153.71755525379803,0,1,14143.106634559594,23676.012434939334,451631.96875,3169.05131211158,11644.566505960858,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.37389437568209,6.332262268683118,9.109966473561947,9.999735137563782,10.305098062734574,19.341027421624997,27.825144300583172,30.542820764249463,0,0,0,0,4188.282051282052,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
23,268567.7016355172,225576.36166466307,38791.99672564049,228908.93843325786,37472.025947194314,0.035773660997190815,4326.121247420699,229902.48291208377,145736246.00652155,6685004.632010972,1.7749079065506441,0.8413776780059495,646.06169250646,361.6110488013632,0,0,395.6772308290474,209.71625159121612,451631.96875,2312.266451194824,231221.2048844527,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,2.8557122137502904,5.3597168991672115,7.710805267917451,8.463918127500861,13.655006321204239,25.62827156938198,36.870345046678644,40.47146451826798,0,0,0,0,2297.2105263157896,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
24,329311.0290402919,143744.31101577915,184512.34041192196,149906.5704718409,178419.20988021512,0.03641580230246636,1172.3251173281824,144916.63613310733,63463524.5990488,2879624.281743141,1.7909397006073795,1.0895392331277987,441.502861230329,260.78784761691236,0,0,2796.481755975412,1101.004223714681,451631.96875,1101.5805054204684,151008.15097726136,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,2.931180757192749,5.50135933277675,7.91458043809608,8.68759597914959,13.30724550080887,24.975579909148635,35.93134427728445,39.44075172528893,0,0,0,0,2589.921568627451,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
25,346410.3414978124,341494.963055687,4733.544685640023,344987.09239447117,1039.8676345607746,0.029405708593703866,394.8265448675975,341889.7896005546,198776072.59414086,8956740.552294722,0.05743798938537741,0.045810283709907,582.0761478163494,215.0469209796892,0,0,21793.13086719529,14861.406528563773,451912.59375,598.2653337436313,345585.3577282148,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.408529185750847,6.397266289722472,9.203485097268349,10.102387707165159,11.219688347603796,21.05756768854153,30.294660504841843,33.25353413868113,0,0,0,0,2281.1363636363635,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
26,451912.59375,449572.5479003526,2014.8384430135775,451052.60521670245,603.7998584077395,0.029419846166340025,325.1985419246139,449897.7464422772,275998070.90109026,12430944.865302041,0.0578696350585226,0.04632122592713915,613.9121976866456,229.27226849765447,0,0,25870.413536896078,17602.5338396156,451912.59375,256.1953826074441,451308.8005993099,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.409203210658417,6.398531327099197,9.205305054749699,10.104385419541813,11.22096516639409,21.059964074008715,30.298108086501838,33.25731844497525,0,0,0,0,2279.3673469387754,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
27,451912.59375,449150.6748647243,2578.4681216603494,449213.97467533126,2638.187536729878,0.028755550148930796,183.4430431639039,449334.1179078882,284394985.9755035,12805110.621735413,0.040864259071592246,0.02777782427484258,633.1839222130923,240.09190552081125,0,0,29997.270391282374,22205.637971015978,451912.59375,60.43354367795246,449274.40821900923,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.3826489146445935,6.348693143683694,9.133604900720407,10.025682325332168,11.174626142396724,20.97299310795208,30.17298651835902,33.119976277464986,0,0,0,0,3025.4489795918366,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
28,451912.59375,447384.3677239828,4396.74129242482,447324.11169150285,4456.014578510018,0.028514886025370573,131.48982356636498,447515.8575475491,287208110.40945596,12930293.522681002,0.036010712929210924,0.023022874811245,641.9717163355408,247.48476521839243,0,0,31397.525393356605,23778.456546852547,451912.59375,132.47175451306884,447456.5834460159,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.3750699877757846,6.334468705303411,9.11314078359271,10.00321948184148,11.16274376388649,20.9506917763974,30.14090250570153,33.08475862549489,0,0,0,0,4080.4464285714284,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
29,451912.59375,304915.61867128685,88076.66961292969,352429.8841256406,87734.24457363551,0.029647927086152066,58920.29873176105,363835.9174030479,173665036.27351937,9326578.512491716,0.04562625221820877,0.04386864665131256,569.5511336227689,225.428368911271,0,0,28409.221751172572,20284.72852665251,451912.59375,11748.477677015879,364178.3618026565,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.3942447583546502,6.37045669506455,9.164915231059341,10.060050729581253,11.179605488537497,20.982338547429148,30.18643141951825,33.134734339520776,0,0,0,0,4209.755102040816,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
30,451912.59375,52092.64647924341,384316.20748772845,48567.951408108696,397016.78923227265,0.047991686857751716,15503.748200556147,67596.39467979956,17952428.29290926,1048466.0498956337,0.023760872378809018,0.026899879030557735,344.625,145.20562412235566,0,0,51069.95718571341,13308.446551486637,451912.59375,6327.847638225445,54895.79904633414,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.478701314502575,6.528968196696933,9.392959238757285,10.310367751417271,10.924608210780054,20.503749279134716,29.49790463339139,32.378959275324014,0,0,0,0,4254.938775510204,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
31,451912.59375,59374.306522306055,371618.45403259434,61986.251994600054,385113.5426765699,0.04802291578044669,20919.826461077202,80294.13298338326,21099904.767838214,1284250.720378592,0.015931912580785645,0.005868248705746117,355.3709677419355,153.13254196958778,0,0,98457.35477119351,29138.32869708995,451912.59375,4812.813388627663,66799.06538322772,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.45584095980817,6.486062952678785,9.331233220793946,10.242612965214576,10.91317180076147,20.482284959394345,29.46702479536263,32.3450634094858,0,0,0,0,4242.089285714285,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
32,96365.70573766809,5266.645252837334,85474.19217613712,7575.438504503109,86501.64911262458,0.046089041252398155,5779.749982255802,11046.395235093136,2018002.9060455048,190498.8503241721,0.015003287100319871,0.004695387754833602,383.16666666666663,165.3822596998105,1,1,25325.660798886463,8391.650243686589,451912.59375,2445.1929798610217,10020.63148436413,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.02,0.025,22038084958.742767,8136029910.794038,8535808784.4820385,4373414327.842392,77551439.80765882,1.8150397402897538e-9,1.8936879366660968e-9,3.4429825823390012,6.461929826558605,9.296513880291519,10.204502593438484,10.98398014250317,20.615180936799785,29.65821679709356,32.55492909705759,0,0,0,0,4203.692307692308,44.53497930237984,43.68293056940959,0.45404552912833057,0.4256431750576957
